date,ticker,headline,description,source
2026-05-28,GOOGL,Apollo Shops $36 Billion Debt Deal to Buy Google Chips for Anthropic,(Bloomberg) -- Apollo Global Management Inc. and Blackstone Inc. are working to bring additional investors into a roughly $36 billion debt financing deal to ...,Yahoo Entertainment
2026-05-28,GOOGL,Google pushes traditional search results further down the page | ariMarketing News,"Google is re-engineering its iconic search page to put LLM-powered search front and centre for users. Announced at the company’s I/O conference last week,",Arimk.com
2026-05-28,GOOGL,Google’s Agentic Wallet: Is the Fifth Time the Charm?,"In Hollywood, the fifth installment of a franchise is usually the one where everyone involved should have known better. Rocky V. Die Hard 5. Pirates of the Caribbean: Dead Men Tell No Tales. The studio keeps greenlighting sequels because the original premise …",pymnts.com
2026-05-28,GOOGL,"Meet Sanjay Mehrotra, who went from visa rejections to become CEO of trillion-dollar tech giant Micron","Sanjay Mehrotra, CEO of Micron Technology, has led the chipmaker to a market valuation exceeding $1 trillion, joining fellow Indian-born tech leaders like Microsoft's Satya Nadella and Google's Sundar Pichai. Despite early visa rejections, Mehrotra's persiste…",The Times of India
2026-05-28,GOOGL,Sundar Pichai Life on Film At Google I/O,"Google's CEO, Sundar Pichai, was handed a disposable camera by Life on Film, to take photos throughout the Google I/O event. Then that company put together this short video of those photos.Sundar posted this on his Instagram: This post is part of our daily S…",Seroundtable.com
2026-05-28,GOOGL,"He couldn’t get US Visa in 1976, today Sanjay Mehrotra runs one of America’s most important AI firms; Joins Satya Nadella & Sundar Pichai in trillion-dollar club","Sanjay Mehrotra, who was reportedly denied a US visa three times as a student, now leads Micron Technology, one of the world’s biggest semiconductor companies. His journey reflects the rise of Indian-origin tech leaders such as Satya Nadella and Sundar Pichai…",The Times of India
2026-05-29,GOOGL,Your AI bill is out of control. Google has been waiting for this moment.,"Inference costs are becoming a race to the bottom, and Google's full stack AI approach puts it in a good position to offer cheaper tokens.",Business Insider
2026-05-29,GOOGL,"Search News Buzz Video Recap: Google May Core Update Status, Buying AI Brand Mentions, Preferred Sources In AI Responses, Google Ads, Local & Legal","This week in search, we gave a status update on the Google May 2026 core update. Google strongly warned against buying mentions for AI or manipulating mentions for AI. Google removed the indexing lag between....",Seroundtable.com
2026-05-29,GOOGL,Apple vs Alphabet Stocks in 2026: Which Tech Giant Is the Better Buy?,"As 2026 unfolds, investors face a choice between Apple and Alphabet, with both companies leveraging AI for growth. Analysts favour Alphabet for growth, while Apple offers stability.",Ibtimes.com.au
2026-05-30,GOOGL,Google built the answer to your AI bill before you knew you had a problem,"Google's Gemini 3.5 Flash rivals frontier AI models at a fraction of the cost, as companies burn through annual token budgets within months of the year starting.&nbsp;",Livemint
2026-05-30,GOOGL,"Google’s I/O Demos Reveal The New Business Visibility Problem via @sejournal, @MattGSouthern","Many Google I/O demos ended in transactions, bookings, or task completion. The consumer path is clear, but business visibility isn't. The post Google’s I/O Demos Reveal The New Business Visibility Problem appeared first on Search Engine Journal.",Search Engine Journal
2026-05-30,GOOGL,"I tracked how Google and Amazon push stealth updates, and it completely explained my broken phone apps",I stopped installing updates after seeing what they're doing to my apps,Android Police
2026-05-30,GOOGL,"I put Google's 24/7 AI assistant Gemini Spark to work, and it's actually pretty useful | TechCrunch","Gemini Spark helps automate everyday tasks, from inbox summaries to local event planning, but it’s unclear why Google made it a separate product.",TechCrunch
2026-05-30,GOOGL,The CEO Job Is Easy. Just Ask a CEO.,"Every so often, a person with a security detail, a compensation committee and five admins emerges to tell the rest of us that the top job is actually fairly straightforward. This week’s entry is Google and Alphabet CEO Sundar Pichai, who told The Verge Tuesda…",pymnts.com
2026-05-31,GOOGL,"Google's Gemini 3.5 Flash costs 3x the model it replaced, and the era of cheap AI is ending","Google's Gemini 3.5 Flash costs 3x the model it replaced, and the era of cheap AI is endingxda-developers.com",XDA Developers
2026-05-31,GOOGL,"Google techie bet $2.7 million on Polymarket with company secrets, won $1.2 million, then FBI caught him","Michele Spagnuolo, 36, spent a decade earning awards and speaking invitations for his cybersecurity work at Google. Prosecutors now allege he used nonpublic data about the world's most-searched people to place $2.7 million in bets on Polymarket and pocket mor…",Livemint
2026-06-01,GOOGL,Alphabet plans to raise $80 billion to pay for AI buildout | TechCrunch,Alphabet plans to raise $80 billion to pay for AI buildout | TechCrunchtechcrunch.com,TechCrunch
2026-06-01,GOOGL,Alphabet's AI Push: Google parent to raise $80 billion from stock sale; Berkshire Hathaway invest $10 billion more,"Alphabet's AI push intensifies as Google's parent raises $80 billion in stock, anchored by a fresh $10 billion investment from Berkshire Hathaway to expand AI infrastructure.",Livemint
2026-06-01,GOOGL,Alphabet stock price jumps as Google parent plans $80 billion fundraising for AI expansion,Alphabet stock price remained in focus after Google parent Alphabet announced plans to raise up to $80 billion to expand artificial intelligence infrastructure. The company said Berkshire Hathaway will invest $10 billion as part of the fundraising effort. The…,The Times of India
2026-06-01,GOOGL,"Microsoft and Google are late to AI coding, but 'absolutely critical' they compete for growth",Coding tools are becoming an increasingly big target for Google and Microsoft as they try to catch up to Anthropic and OpenAI.,CNBC
2026-06-01,GOOGL,Alphabet unveils plan to sell $80B in shares to fund ongoing AI infrastructure buildout,"Google LLC parent company Alphabet Inc. is seeking to raise a massive $80 billion in equity capital through a stock sale in an effort to bankroll the ballooning costs of its artificial intelligence infrastructure buildout. In a key endorsement of the plan, Wa…",SiliconANGLE News
2026-06-01,GOOGL,Gemini’s new AI agent is about as good as Google’s demo,"Google's new ""24/7"" AI agent, Gemini Spark, can be shockingly good at doing things on your behalf. But I'm not sure it's worth the financial cost and potential privacy tradeoffs. The company gave me access to Spark last week. Google advertises Spark as an AI …",The Verge
2026-06-01,GOOGL,"Google CEO Sundar Pichai Downplays Google Zero Concerns via @sejournal, @martinibuster","Google CEO Sundar Pichai downplays Google Zero concerns, saying low-quality clicks are being filtered out. The post Google CEO Sundar Pichai Downplays Google Zero Concerns appeared first on Search Engine Journal.",Search Engine Journal
2026-06-01,GOOGL,DuckDuckGo says Google AI search push tripled traffic to its No AI page — Mogaz,DuckDuckGo says Google AI search push tripled traffic to its No AI page — Mogazmogazmasr.com,Mogazmasr.com
2026-06-01,GOOGL,ChatGPT Stock Portfolio: Is Alphabet (GOOGL) Really Undervalued?,We just covered the ChatGPT Stock Portfolio: Top 7 Picks For 2026. Alphabet Inc (NASDAQ:GOOGL) ranks #1 (see ChatGPT Stock Portfolio: Top 4 Picks For 2026). ...,Yahoo Entertainment
2026-06-01,GOOGL,"Meta, Alphabet, Amazon, and Microsoft are getting hooked on debt to fuel AI boom",Debt is becoming a big tool in the Big Tech arsenal.,Yahoo Entertainment
2026-06-02,GOOGL,Digest: CNN Sues Perplexity Over AI Copyright; Amazon Launches Bidstream Signal Tools,"In today’s Digest, we cover Perplexity facing a CNN lawsuit over a copyright dispute, Amazon launching new bidstream signal tools, and Pichai downplaying fears around ‘Google Zero’. The post Digest: CNN Sues Perplexity Over AI Copyright; Amazon Launches Bids…",ExchangeWire
2026-06-02,GOOGL,Why is Google stock (GOOG) down today? Investors react to Alphabet's $80 billion equity raise for AI expansion - here's everything you need to know,Google stock price today: Alphabet's stock dipped following news of an $80 billion equity offering. This move aims to finance the company's extensive artificial intelligence infrastructure expansion. Berkshire Hathaway is a significant participant in this off…,The Times of India
2026-06-02,GOOGL,"Quote of the day by Alphabet CEO Sundar Pichai: ""Quantum is where AI was five years ago"" — insight on the next big tech craze","AI is reshaping society in real time, and many expect quantum computing to one day do the same — but not for some time yet",TechRadar
2026-06-02,GOOGL,U.S. stock futures dip after AI-driven record highs June 2026,"Anthropic filed for an IPO and Alphabet is seeking to raise $80 billion, even as Middle East tensions weigh on sentiment",Quartz India
2026-06-02,GOOGL,Google Shares Sink as AI Boom Forces Alphabet to Go Back on Strategy Critical to its Stock,"Alphabet plans an $80B stock raise to fund AI infrastructure, reversing years of buybacks and pressuring Google stock.",BeInCrypto
2026-06-02,GOOGL,"If You Invested $1,000 in Alphabet 15 Years ago, This Is How Much You Have Now (and It’s a Masterclass in 1 Vital Investing Lesson)","If you bought Alphabet (NASDAQ:GOOGL) 15 years ago and never touched it, you would be sitting on one of the cleaner compounding stories in mega-cap tech. The...",24/7 Wall St.
2026-06-02,GOOGL,The Google Capital Company,Google has issued equity to Berkshire Hathaway in a deal that signals far more demand and a future where capital is the ultimate commodity.,Stratechery.com
2026-06-02,GOOGL,Google parent Alphabet to sell $80bn in stock to fund AI plans,US tech giant says fundraising drive includes deal to sell $10bn of stock to Berkshire Hathaway.,Al Jazeera English
2026-06-02,GOOGL,"Warren Buffett’s Berkshire Hathaway To Acquire $10,000,000,000 Worth of Alphabet Stock As Google Ramps Up AI Infrastructure Investment","Alphabet, the parent company of Google, announced Monday it is raising $80 billion in new equity capital to expand its artificial intelligence infrastructure, with Berkshire Hathaway Inc. participating in a $10 billion private placement. According to a new pr…",The Daily Hodl
2026-06-02,GOOGL,Alphabet Plans to Raise $80 Billion for AI Infrastructure,"Alphabet plans to raise $80 billion in equity capital to expand its artificial intelligence infrastructure and compute and meet “unprecedented customer demand.” The Google parent company’s equity offerings include $30 billion in underwritten public offerings,…",pymnts.com
2026-06-03,GOOGL,Google parent Alphabet raises AI funding target to $84.75 billion in massive equity offering,"Alphabet's massive AI investment signals a tech sector shift, emphasizing AI over crypto, with potential impacts on future tech funding trends. The post Google parent Alphabet raises AI funding target to $84.75 billion in massive equity offering appeared firs…",Crypto Briefing
